spp	tribe	tissue	sex	OT	OTRa	OTRb	VT	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb
Lamoce	Lamprologini	gills	M	0	1.681254	55.87221	0.9397748	34.36904	14.40039	4.316563	0	6.279488	0
Lamoce	Lamprologini	lpj	M	0	1.597391	1.013077	3.57159	13.06187	0.5400821	17.24627	0	4.687774	1.241175
Lamoce	Lamprologini	brain	M	112.1737	24.33265	5.208279	68.85647	5.329502	0.3856375	10.36215	1.92063	10.0417	3.988091
Lamoce	Lamprologini	liver	F	0.4802099	0	0	0.5895422	0.8213518	0.1188644	9.442858	0	0	0
Lamoce	Lamprologini	ovaries	F	3.036669	3.705257	0.140994	0	1.298481	1.002206	0.3658892	0.4991389	0.296553	2.591091
Lamoce	Lamprologini	gills	F	0	1.958716	44.92361	1.791602	29.32877	16.25515	4.009082	0.3598099	2.992831	0
Lamoce	Lamprologini	lpj	F	0	1.39283	1.291889	5.255238	10.21975	0.3531897	14.95749	0	1.672144	0
Lamoce	Lamprologini	brain	F	32.46976	27.37291	9.867842	30.80272	7.573137	1.461292	8.53591	0.3638913	12.10712	3.778009
Lamoce	Lamprologini	liver	F	0	0.2802881	0	0	0	0	1.079445	0.1415921	0.336496	0
Lamoce	Lamprologini	ovaries	F	0.6028867	6.326377	3.023171	10.36209	22.68592	2.238451	4.620032	2.229678	1.76629	1.028847
Lamoce	Lamprologini	gills	F	0	3.340951	60.79867	0.9886761	19.28397	9.568244	4.657616	0.1985572	1.887498	0
Lamoce	Lamprologini	lpj	F	0	4.109936	18.76716	3.595838	27.55352	4.893739	28.79776	0.1805392	2.574327	0
Lamoce	Lamprologini	brain	F	73.38069	24.4505	14.93883	39.84648	5.430741	1.397202	11.01807	1.043794	10.74925	6.020515
Lamoce	Lamprologini	liver	F	0	0	0	0	1.116676	0	1.510367	0	0.7650948	0.5570758
Lamoce	Lamprologini	ovaries	F	6.605143	6.017692	0.7360321	0.5405984	3.954107	0.8719703	0.4456793	0.5428455	1.032065	0.3757303
Lamoce	Lamprologini	gills	F	0	4.232204	105.3698	0	25.42535	3.883924	4.418059	0	1.935586	0
Lamoce	Lamprologini	lpj	F	0	3.134363	3.101023	1.051213	15.01167	0.4238945	28.10388	0.4222332	1.505166	1.461243
Lamoce	Lamprologini	brain	F	29.93726	26.13199	9.302318	16.96304	9.354711	1.140038	12.81926	1.13557	7.421429	0.9824804
Lamoce	Lamprologini	liver	M	0.5960102	0	0	0	2.038834	0	3.533222	0	0.6984573	0
Lamoce	Lamprologini	testes	M	2.06859	0	0.9604566	5.925636	0.5896867	0.5120297	3.190337	1.530069	1.616104	0.5883537
Lamoce	Lamprologini	gills	M	0	4.044828	83.73005	1.356568	18.89975	4.649728	7.029817	0	3.237309	0.9428512
Lamoce	Lamprologini	lpj	M	0	4.427779	3.610452	1.060717	17.36408	0.4277268	39.60121	0	1.518774	0.7372266
Lamoce	Lamprologini	brain	M	12.08076	29.48119	16.49091	11.865	6.715457	1.19612	9.781728	1.48929	12.0337	2.061624
Lchaur	Limnochromini	liver	M	0	0	0	0	4.064768	0	2.748914	0	0	0
Lchaur	Limnochromini	gills	M	0	0	1.510392	1.664021	28.97899	0.6710052	2.7437	1.336751	3.971014	0
Lchaur	Limnochromini	lpj	M	0	0.418242	0.4774536	0	12.09202	0.2121131	6.195126	0	3.514803	0
Lchaur	Limnochromini	brain	M	46.49485	15.73847	4.59611	22.09572	1.282659	0.3712478	5.421464	2.58855	1.757638	2.559519
Lchaur	Limnochromini	liver	M	0	0	0	0	1.955117	0	3.041066	0	0	0
Lchaur	Limnochromini	testes	M	0	0.7593099	1.040169	2.29194	30.3348	0.1540348	0.269931	0.1534311	0.3646316	3.716905
Lchaur	Limnochromini	gills	M	0	1.485926	5.573533	0	21.57319	1.291874	2.892741	1.286811	2.54844	0
Lchaur	Limnochromini	lpj	M	0	0.5480509	0.31282	0	8.162572	0.1389731	4.302484	1.384284	0.3289775	0.4790659
Lchaur	Limnochromini	brain	M	261.6252	14.69983	3.256	125.8274	8.073167	1.780316	4.549754	1.108337	6.848352	0
Lchaur	Limnochromini	liver	M	0.43609	0	0	0	2.237667	0	0.8827496	0	0	0
Lchaur	Limnochromini	testes	M	0	0.3486193	0.5969614	5.261451	8.246552	0.1768036	0.5163853	0.7044428	2.929711	0.6094748
Lchaur	Limnochromini	gills	M	0	0.8925765	2.547352	0.7483883	33.10435	0.9053473	1.939096	0.4508995	1.428761	0
Lchaur	Limnochromini	lpj	M	0.7870853	0.1920758	0.8770741	0	16.8279	0.389648	4.893546	0	2.30594	0
Lchaur	Limnochromini	brain	M	320.1673	10.56328	4.574008	225.392	7.658947	1.108388	4.100499	1.656065	5.684853	1.910408
Lchaur	Limnochromini	liver	F	0	0.1094591	0	0	1.342571	0	0.9079513	0	0.2628193	0
Lchaur	Limnochromini	ovaries	F	0	0	0	0	2.056946	0.2646019	0.3864076	0	0.3131832	0
Lchaur	Limnochromini	gills	F	0	3.02671	3.109688	0	19.0924	0.9210047	2.331292	0.7644959	1.816837	0
Lchaur	Limnochromini	lpj	F	0	1.89361	0	0	8.018524	0.1600586	3.833324	0.7971564	3.788912	0
Lchaur	Limnochromini	brain	F	45.71622	11.15633	4.738887	22.18883	3.636888	1.57897	7.224921	1.834912	5.606612	2.7215
Lchaur	Limnochromini	liver	F	0	0	0	0	0.9957889	0	0	0	0	0
Lchaur	Limnochromini	ovaries	F	0	0	0.1060009	0	2.115126	0	0.1650477	0.09381454	0.2229518	0
Lchaur	Limnochromini	gills	F	0	1.04412	4.086649	0	20.12475	0.7564711	1.855899	0.4521038	3.581441	0
Lchaur	Limnochromini	lpj	F	0	1.064194	0.5206523	0	11.18818	0	5.404515	0.7679931	1.825149	0
Lchaur	Limnochromini	brain	F	308.3591	8.932579	2.472046	107.5778	4.268671	1.098229	4.330212	2.187849	5.849392	0.9464491
Lchaur	Limnochromini	liver	M	0.3471557	0	0	0	1.632883	0.08593003	4.266547	0.08559325	0	0
Lchaur	Limnochromini	testes	M	0.9506972	0.4640055	0.529696	7.002888	14.63467	0.2353222	1.099678	0	2.785277	3.244796
Lchaur	Limnochromini	gills	M	0	2.264203	4.135604	0.7593762	18.2499	1.837279	2.504175	0	1.812172	0
Lchaur	Limnochromini	lpj	M	0.6948781	1.526167	0.1935812	0	8.022515	0.3440007	3.717438	0	2.850118	0
Lchaur	Limnochromini	brain	M	74.10163	5.923853	3.915137	23.52744	4.916775	1.581213	8.312768	0.6300065	3.743053	0
Lepatt	Lamprologini	liver	M	0	0.08705704	0.09938194	0	0.9152555	0.08830264	9.49083	0	0.2090303	0
Lepatt	Lamprologini	testes	M	0.543566	0.1326488	0.4542847	0.6673229	1.859432	0.4036401	0.8645267	2.546368	3.503492	0.4638073
Lepatt	Lamprologini	gills	M	0	2.047054	21.22649	0	15.84204	2.4224	2.728942	0.1723505	1.638375	0
Lepatt	Lamprologini	lpj	M	0.8479113	0.6207584	1.653495	0	10.51445	0.8395201	1.838972	0	1.490486	0
Lepatt	Lamprologini	brain	M	495.92	14.60604	7.939933	104.9705	2.437421	1.763693	6.181402	0	11.69006	4.863821
Lepatt	Lamprologini	liver	F	0	0.105909	0.2418057	0	1.484602	0	3.702264	0	0	0
Lepatt	Lamprologini	ovaries	F	0	2.468274	0.3130794	0	1.601832	0	0.05416417	1.847243	1.536501	0.3196421
Lepatt	Lamprologini	gills	F	0.7730007	1.886387	16.58155	0	9.916063	1.913377	2.011805	0.3811756	2.717611	0.6595764
Lepatt	Lamprologini	lpj	F	0	0	2.003265	1.261159	21.52386	0.2542768	3.861826	0	0.6019247	0
Lepatt	Lamprologini	brain	F	152.7779	12.80428	9.458072	37.89127	5.279023	2.291909	5.35513	1.141463	5.425414	2.633544
Lepatt	Lamprologini	liver	M	0	0	0	0	0.2755214	0	3.912911	0	0	0
Lepatt	Lamprologini	testes	M	1.424293	0.1737882	0.3967837	0	2.740627	0.5288242	1.338586	1.580255	5.841893	0.6076516
Lepatt	Lamprologini	gills	M	0	0.9171373	19.8926	0	9.642126	2.558214	1.766039	0	2.202113	0.8016941
Lepatt	Lamprologini	lpj	M	0	2.177084	0.2259363	0.9956697	10.05698	0.401497	5.394147	0.1999617	2.851274	0.6920171
Lepatt	Lamprologini	brain	M	537.7663	15.47294	5.233624	164.3299	5.020722	2.034449	9.337361	1.157986	7.567927	2.003749
Lepatt	Lamprologini	liver	F	0	0	0	0	0.8786929	0	3.664485	0	0.8027198	0
Lepatt	Lamprologini	ovaries	F	0.5445942	4.385689	0.3034293	0	0.6986061	0.2696024	0.07874199	2.954003	1.276407	0.9293691
Lepatt	Lamprologini	gills	F	0	3.107928	42.27944	0	18.60633	2.364296	4.450104	0.26167	3.73118	0.905574
Lepatt	Lamprologini	lpj	F	0	1.506984	2.293776	0	17.16363	0	2.083377	0	1.809189	0
Lepatt	Lamprologini	brain	F	693.4962	17.46777	9.15312	234.8162	3.51231	1.742724	10.34951	0.8679469	6.875635	2.002497
Lepatt	Lamprologini	liver	M	0	0	0.462719	0	0.3551166	0	4.082678	0	0	0.7086276
Lepatt	Lamprologini	testes	M	0.6679175	0	0.5582113	0	3.427222	0.3306538	1.255451	2.634863	3.522261	1.709737
Lepatt	Lamprologini	gills	M	0	3.412291	34.03331	0	18.56657	4.554097	3.085837	0	1.724875	0
Lepatt	Lamprologini	lpj	M	0	1.756863	1.805028	0	11.69792	0.1782	3.43506	0	2.109178	0
Lepatt	Lamprologini	brain	M	523.863	8.410563	8.065066	164.1684	8.25278	2.729888	11.561	1.699493	4.846649	1.176303
Lepatt	Lamprologini	liver	F	0	0	0.1067098	0	1.310321	0	1.827667	0	0	0
Lepatt	Lamprologini	ovaries	F	8.0778	5.797825	1.058982	0	5.485877	0.3528468	0.4809231	4.56903	1.3921	0
Lepatt	Lamprologini	gills	F	0	2.297177	29.79994	0	9.879904	6.990134	4.330642	0.2109921	3.008557	0
Lepatt	Lamprologini	lpj	F	0	4.824296	2.118187	0	9.42857	0	6.816082	0	3.118631	0
Lepatt	Lamprologini	brain	F	28.40429	7.701803	8.132755	7.74917	23.27923	4.491899	2.167547	0.3890691	0.9246294	0.6732351
Lepelo	Lamprologini	liver	M	0	0	1.008574	0	4.644216	0	0.5234636	0	0	0
Lepelo	Lamprologini	testes	M	0	0.285685	3.913563	0	3.75436	0	0.08463304	0	0	0
Lepelo	Lamprologini	gills	M	0	3.699316	28.56761	0	14.87046	3.531525	2.707536	0.2198553	2.612449	0
Lepelo	Lamprologini	lpj	M	0	4.89091	4.519838	0	17.13984	0.7086984	6.6236	0.4706139	2.236844	0
Lepelo	Lamprologini	brain	M	309.6995	11.89083	10.12317	233.1958	5.297105	1.226539	4.776421	0	7.258664	2.818736
Lepelo	Lamprologini	ovaries	F	0	0.6060121	0.09882956	0	0.1516947	0	0.2051756	1.312015	0.8314737	1.210814
Lepelo	Lamprologini	gills	F	0	0.5460355	12.05123	0	10.84341	0.9230802	2.372492	0	2.185118	0.6364056
Lepelo	Lamprologini	lpj	F	0	2.354194	1.343742	0	6.187579	0.1705627	2.191893	0.1698942	2.018782	0
Lepelo	Lamprologini	brain	F	536.1283	10.4667	5.51469	184.2937	2.821522	0.8166502	6.678467	0.4067248	4.832942	2.815144
Lepelo	Lamprologini	ovaries	F	0	1.479361	0.2814664	0	0	0.125044	0.07304248	0.8718773	1.480022	0
Lepelo	Lamprologini	gills	F	0	6.038414	68.70311	0	11.99134	2.858245	2.862169	0.2033602	2.899734	0.7037784
Lepelo	Lamprologini	lpj	F	0	3.565966	1.197297	0	8.453631	0.212764	8.326942	0	1.510966	0
Lepelo	Lamprologini	brain	F	693.9857	9.517545	10.86497	153.4989	5.395428	0.5678659	5.473214	0.5656403	6.049143	0
Lepelo	Lamprologini	liver	M	0	0	0.6202051	0	2.855882	0	1.28758	0.5489036	0	0
Lepelo	Lamprologini	testes	M	0	0	0.9654113	2.552659	4.445465	0	1.503185	0.1708847	2.030552	0
Lepelo	Lamprologini	gills	M	0	3.057307	27.68843	0	13.21408	2.274104	3.01905	0.2059265	5.383266	0.7126597
Lepelo	Lamprologini	lpj	M	0	3.397873	3.324788	0	8.505431	1.230889	5.608235	0	3.496517	0
Lepelo	Lamprologini	brain	M	496.2946	9.727946	11.66042	149.2636	3.409089	2.220105	4.466891	1.228558	8.175126	3.401382
Lepelo	Lamprologini	liver	F	0	0	0	0	2.773298	0	1.205692	0	0	0
Lepelo	Lamprologini	ovaries	F	0	1.600517	0	0	0.667726	0.4638335	0	0.4620156	0.548994	1.065946
Lepelo	Lamprologini	gills	F	0	4.071817	26.44708	0	12.79325	2.990745	2.994851	0.1418582	3.708414	0.9818713
Lepelo	Lamprologini	lpj	F	0	2.802455	2.742177	0	7.015003	0.8121579	4.151081	0	1.922542	0
Lepelo	Lamprologini	brain	F	400.8282	11.26364	5.075632	161.0467	4.155014	1.503263	4.390538	1.197897	8.54047	5.182026
Lepelo	Lamprologini	liver	M	0	0	1.745321	0	10.71566	0	8.152611	0	0	0
Lepelo	Lamprologini	testes	M	0	0.1500628	1.370461	3.019714	14.46182	0.6088395	0.533466	0.7580666	3.242805	0.5246955
Lepelo	Lamprologini	gills	M	0	2.859666	8.705379	0	12.80525	5.801164	0.9412941	0	4.577511	0
Lepelo	Lamprologini	lpj	M	0	1.869134	2.933909	0	8.597198	0.4739693	2.630186	0	2.243963	0
Lepelo	Lamprologini	brain	M	441.328	10.07712	3.594925	160.0075	4.414316	0.9582466	2.42556	0.3181637	6.805093	4.404337
Loblab	Tropheini	liver	M	0	0	0	0	0.2079734	0	4.641378	0	0	0
Loblab	Tropheini	testes	M	0	0.4312245	0.9845483	3.254075	29.09051	0.2186972	0.5109941	0.4356802	2.588503	1.507779
Loblab	Tropheini	gills	M	0	5.402193	6.166997	0	13.8966	1.632188	2.655947	0.2322558	0.5519599	0
Loblab	Tropheini	lpj	M	0	8.130644	3.275902	0	14.45614	0.2425581	14.09781	0.4832149	11.77078	0
Loblab	Tropheini	brain	M	57.2497	7.620487	5.79956	12.77892	9.458181	0.6441267	3.574436	2.245608	6.861503	1.110212
Loblab	Tropheini	liver	M	0	0	0	0	1.790746	0	5.60107	0	0.3067341	0
Loblab	Tropheini	testes	M	2.506903	0.1529426	4.015687	0	24.65491	8.377066	2.356049	0.1545229	1.836131	0.5347647
Loblab	Tropheini	gills	M	0	6.362311	8.117516	2.824165	21.64049	1.898042	4.213103	0.7562411	1.347915	0
Loblab	Tropheini	lpj	M	0	6.314165	1.201346	0	11.32719	0.7624413	13.00475	0.6075625	13.71688	0.5256552
Loblab	Tropheini	brain	M	166.0883	9.502539	4.870458	44.87808	7.815533	1.770337	4.251359	1.175599	6.0533	2.712301
Loblab	Tropheini	liver	F	0	0	0.1170968	0	1.258134	0	5.469739	0	0.2462901	0
Loblab	Tropheini	ovaries	F	0	0	0	0	0.3415953	0	0	0	0.4680906	3.408231
Loblab	Tropheini	gills	F	0	4.224324	5.894012	0	14.39262	0.7141275	1.807634	0.2371096	0	0.8205765
Loblab	Tropheini	lpj	F	0	1.79745	2.5649	1.130315	20.47186	0.227896	7.987311	0	7.552664	0.7855995
Loblab	Tropheini	brain	F	54.04171	10.16578	1.881887	22.11524	9.628441	0.2786818	4.232477	1.665537	4.617874	0.9606675
Loblab	Tropheini	ovaries	F	0	0.08745873	0	0	0.1532464	0	0.0518186	0.1767248	0	6.4218
Loblab	Tropheini	gills	F	0.6829441	4.333207	6.849237	0	9.928924	0.4226159	2.073661	0.3367677	0.4001671	0
Loblab	Tropheini	lpj	F	0	4.547341	1.816892	0	11.95187	0.4612403	9.968772	0	14.19404	0
Loblab	Tropheini	brain	F	148.7022	8.684413	3.894742	120.1451	7.065013	1.572976	3.307786	0.940087	2.234133	2.168936
Loblab	Tropheini	liver	F	0	0	0.2376233	0	1.094193	0	10.23637	0	0	0
Loblab	Tropheini	ovaries	F	0	0.05813927	0	0	0.4074898	0	0	0.05874	0.1395966	7.52152
Loblab	Tropheini	gills	F	0.741197	5.788081	10.9437	0	10.77583	0.9173274	2.250538	0.1827464	0.8686001	0
Loblab	Tropheini	lpj	F	0	3.594271	2.188332	0	9.236969	0.2430465	8.944223	0.242094	9.205447	0
Loblab	Tropheini	brain	F	123.9695	7.21942	5.886781	44.96651	3.614277	0.3487007	6.110641	1.389336	3.301781	1.202036
Loblab	Tropheini	liver	M	0	0	0.2581293	0	1.716892	0.07645084	2.098905	0.07615121	0	0
Loblab	Tropheini	testes	M	1.166667	0.5694137	0.9750408	0.7161447	18.45809	0.2887804	0.5060596	0.1438243	1.709005	0
Loblab	Tropheini	gills	M	3.247317	3.962284	5.126333	1.328884	11.10843	1.875522	1.878097	2.135053	0.6342487	1.84722
Loblab	Tropheini	lpj	M	0	3.05093	0.8037365	0	13.57032	0.2380448	6.396305	0	1.690501	0
Loblab	Tropheini	brain	M	38.81626	6.88909	2.457624	12.99649	10.18504	1.52855	4.209285	0.870034	3.618389	1.505484
Neobre	Lamprologini	liver	F	0	0	0	0	0.5759843	0	0.1298419	0.2214097	0	0.3831215
Neobre	Lamprologini	ovaries	F	30.24597	4.042007	0.2006193	0	0.6158662	0.8021425	0.4164968	0.7989987	1.265889	0.307237
Neobre	Lamprologini	gills	F	0	2.42097	30.65209	1.107209	18.12516	8.483012	3.912015	0.2223623	2.642238	0.7695397
Neobre	Lamprologini	lpj	F	2.21552	1.261547	4.526178	1.813294	4.736787	0.5483987	9.610155	1.092499	3.461789	0.6301439
Neobre	Lamprologini	brain	F	308.3713	16.6591	9.399491	165.689	5.032813	0.5826709	8.395499	1.160775	5.517201	1.339049
Neobre	Lamprologini	liver	F	0	0	0	0	1.351458	0	0.5331442	0	0.3086522	0
Neobre	Lamprologini	ovaries	F	0.6828146	0.0833151	0	0	1.021901	0.5915501	0.2468176	0.1683519	0.2000456	1.456559
Neobre	Lamprologini	gills	F	0	0.6305373	33.11099	0	20.99189	5.436251	4.296266	0	0	2.204678
Neobre	Lamprologini	lpj	F	0	0.2767561	1.579686	0	7.758975	0.8421476	28.69576	0	2.658046	0.9676793
Neobre	Lamprologini	brain	F	1139.925	19.16837	11.21457	307.3747	5.87774	4.617623	22.57224	0.7262409	14.3827	3.351116
Neobre	Lamprologini	liver	M	0.446436	0.1089457	0.1243695	0	0.7635849	0	0.6454946	0.1100714	0	0.3809294
Neobre	Lamprologini	testes	M	2.910198	0	0.9458533	7.145559	5.392408	0.6002912	3.927287	0.4783508	2.273618	2.069314
Neobre	Lamprologini	gills	M	0	1.815072	43.71997	0	17.49217	1.472833	4.086579	0.3667652	1.307436	0.634641
Neobre	Lamprologini	lpj	M	0	3.671557	5.688259	0	20.67864	2.128051	29.83362	0.2649638	2.518764	1.833946
Neobre	Lamprologini	brain	M	202.1336	14.40538	9.717378	126.2733	4.971775	3.984953	10.7335	0.4410372	7.336927	0.7631593
Neobre	Lamprologini	liver	M	0	0	0	0	0.8167617	0	7.014946	0.0941895	0	0
Neobre	Lamprologini	testes	M	0	0.1187938	0.4068352	3.585732	5.620108	0	3.167297	0.9601698	3.708022	1.661453
Neobre	Lamprologini	gills	M	0	1.822328	42.36288	0	11.03074	2.856621	5.00595	0.1673779	1.591106	0.5792528
Neobre	Lamprologini	lpj	M	0	1.331642	2.388833	0	18.99991	0.3859128	28.0654	0.1922002	1.370301	0
Neobre	Lamprologini	brain	M	481.9596	14.6235	9.300823	223.8544	5.856799	2.118961	6.807668	0.8442625	6.019213	2.92178
Neobre	Lamprologini	liver	M	0	0.2627238	0.4498775	0	2.992264	0	1.400956	0	0.3154094	0
Neobre	Lamprologini	testes	M	0	0	0.7341498	2.588236	4.958165	0.2609221	10.1355	1.429447	3.088278	0.8994467
Neobre	Lamprologini	gills	M	0.6871184	0.5030414	34.26408	0	22.91734	5.272468	6.06031	0	3.220904	0
Neobre	Lamprologini	lpj	M	0	0.7701695	1.099006	0	11.13339	1.757675	18.82317	0.3890637	2.311541	0.6732257
Neobre	Lamprologini	brain	M	450.9417	16.89182	7.089429	128.7175	3.046863	3.275524	10.30263	1.756831	5.368036	0.8685643
Neobre	Lamprologini	liver	F	0.63668	0	0	0	0.5444893	0	0.9205653	0.1569772	0	0
Neobre	Lamprologini	ovaries	F	4.548823	0.7400459	0.1408027	0	1.728959	0	0.1461571	0.1246154	0.2961507	0
Neobre	Lamprologini	gills	F	0	1.659473	25.67977	0	16.15418	4.11453	6.008594	0.1862911	0	1.934119
Neobre	Lamprologini	brain	F	388.004	18.93726	4.961568	126.5043	7.615572	4.723331	13.05955	1.568273	15.65351	2.170959
Neobue	Lamprologini	liver	M	0	0	0.4523395	0	2.777206	0	10.48641	0	0	0
Neobue	Lamprologini	testes	M	0	0.6055865	0.1728303	2.284916	15.3862	0.4606884	3.049844	3.671062	1.454057	1.058719
Neobue	Lamprologini	gills	M	0	1.564358	12.27757	0	45.91326	12.69392	4.40263	0	1.408551	0
Neobue	Lamprologini	brain	M	297.6372	11.67327	3.25744	91.35052	5.45442	2.631176	2.766529	2.358778	6.851381	3.62806
Neobue	Lamprologini	liver	M	0	0.2326989	0	0	1.427084	0	19.37105	0.1175517	0.2793635	0
Neobue	Lamprologini	testes	M	0	0.1742013	0.1988634	2.62909	10.98857	0.1766937	2.16747	2.81602	3.764429	1.827288
Neobue	Lamprologini	gills	M	0	2.074562	11.84132	0	48.34653	10.3108	4.79373	0	2.490587	0
Neobue	Lamprologini	lpj	M	0	0.7159917	0.8173565	0	12.54571	0.726236	3.535161	0.2411299	1.719148	0.8344898
Neobue	Lamprologini	brain	M	180.9991	10.82165	1.260581	86.66119	6.965574	2.240098	5.626628	1.115659	5.833043	0.7722031
Neobue	Lamprologini	liver	M	0	0	0	0	1.175486	0	8.119902	0	0.2301111	0
Neobue	Lamprologini	testes	M	0.5321468	0.2597242	1.037729	0	12.2875	0.2634403	4.231824	1.312039	1.247233	2.724382
Neobue	Lamprologini	gills	M	0	2.21095	14.022	0	69.30261	16.6948	5.967643	0.2481995	3.539102	0
Neobue	Lamprologini	lpj	M	0	2.905342	1.934718	0	54.30168	0.245576	10.04145	0	3.487969	0
Neobue	Lamprologini	brain	M	152.9587	10.97858	1.392539	111.6884	5.12982	2.474591	4.047382	0.7394679	12.30151	2.559112
Neobue	Lamprologini	liver	F	0	0	0	0	0.3958868	0	13.78807	0	0.2712434	0
Neobue	Lamprologini	ovaries	F	0	0.3963518	0	0	1.527885	0.2412136	0.2818023	0.8809836	0	1.108677
Neobue	Lamprologini	gills	F	0	1.159385	21.50724	0	65.00772	16.46363	7.040996	0.2928411	3.47971	0
Neobue	Lamprologini	lpj	F	0	2.76939	2.529168	0	37.5265	0.5618028	6.891533	0	0.4433004	0.6455459
Neobue	Lamprologini	brain	F	175.6467	11.31797	1.924299	150.2192	8.438942	2.442534	5.279041	1.703073	8.67296	3.367946
Neobue	Lamprologini	liver	F	0	0.363093	0.4144971	0	5.301806	0	13.26633	0	0	0.4231857
Neobue	Lamprologini	ovaries	F	0	0.4252227	0	0	0.4470488	0	0.3527175	0.4296163	0.4083962	1.189435
Neobue	Lamprologini	gills	F	0	3.502606	18.7621	0	66.09418	12.57117	4.948712	0	2.587696	0.9420681
Neobue	Lamprologini	lpj	F	0	1.36357	1.778987	0	40.95885	0.1975828	11.77232	0.3936168	3.741748	0
Neobue	Lamprologini	brain	F	202.3146	15.21731	0.772074	192.2368	4.740264	2.401006	4.407887	2.733252	10.55538	3.547161
Neobue	Lamprologini	liver	F	0	0	0.1122391	0	3.273267	0	10.83518	0	0	0
Neobue	Lamprologini	ovaries	F	0.3196944	0.07801641	0	0	1.230313	0.07913265	0.09244819	0.3941126	0.1873231	0.8183546
Neobue	Lamprologini	gills	F	0	2.244793	20.73372	0	55.78218	13.24749	6.771022	0.4123614	3.429944	0
Neobue	Lamprologini	lpj	F	0	1.408173	1.607532	0	16.03823	0	4.067364	0	2.535844	0.6154607
Neobue	Lamprologini	brain	F	125.3097	7.361818	0.9696981	91.16424	2.976803	2.010386	4.361818	0.8582174	8.838129	2.970074
Neocau	Lamprologini	liver	M	0	0	0	0	5.082139	0	2.803819	0	0	0
Neocau	Lamprologini	testes	M	0.9051643	0.8835646	1.008653	6.667491	2.322292	0.2240516	5.758555	0.8926941	6.894884	1.544695
Neocau	Lamprologini	gills	M	0.7855738	4.792674	52.08569	8.679871	25.52929	5.250147	9.654712	0	5.063326	0.6703047
Neocau	Lamprologini	brain	M	252.1553	13.16057	10.55723	112.7318	1.246494	1.082341	9.272741	0.7187325	8.540401	2.487352
Neocau	Lamprologini	liver	F	0	0.2020629	0.5766738	0	5.310863	0.102477	8.260726	0	0.4851677	0
Neocau	Lamprologini	ovaries	F	0	0.951839	2.173187	0	9.173042	0	5.075613	0	0	0
Neocau	Lamprologini	gills	F	0	6.063122	48.45046	9.531893	12.61587	1.921835	9.878966	0	2.729624	0
Neocau	Lamprologini	lpj	F	2.217119	0.8115797	8.338295	12.24857	16.59072	0.5487944	15.38734	0.5466436	3.897323	0.9458979
Neocau	Lamprologini	brain	F	534.9898	11.82655	11.11836	177.3227	6.907551	3.763377	18.54831	2.108603	7.238301	2.432448
Neocau	Lamprologini	liver	M	0	0.1353932	0.6182448	0	4.744758	0	9.465889	0	0	0.4734032
Neocau	Lamprologini	testes	M	4.367046	1.918276	0.9732675	4.289054	5.228582	0.4323828	6.061671	0.6460323	15.86484	1.490503
Neocau	Lamprologini	gills	M	0	4.280991	55.51703	8.614641	13.80223	3.647484	8.421024	0	4.111588	0.5987405
Neocau	Lamprologini	lpj	M	0	1.754058	4.672231	10.78517	5.805472	0.5930515	21.13173	0.1969091	4.21162	0
Neocau	Lamprologini	brain	M	144.9109	14.7055	13.5898	73.97971	1.227009	1.775703	12.86189	0	11.76966	1.224235
Neocau	Lamprologini	liver	F	0	0.2596858	0.2964503	0	0.9100504	0	4.615853	0	0.6235245	2.723979
Neocau	Lamprologini	ovaries	F	6.514001	0.3974099	0	0	1.392695	0.201548	0.5886555	0.3011371	0.477105	1.04216
Neocau	Lamprologini	lpj	F	0	3.988975	2.396687	12.67424	9.564632	1.2777	24.5051	0.2121153	9.073722	0
Neocau	Lamprologini	brain	F	55.34109	11.10421	11.30586	43.78415	4.732774	2.435263	16.5368	0.6064296	10.08833	2.0987
Neocau	Lamprologini	testes	M	0.7942603	1.550614	2.212673	6.825659	7.471772	0.3932	9.761468	2.545783	11.16941	2.03315
Neocau	Lamprologini	liver	M	0	0	0.2519423	0	2.90032	0	3.661323	0	0	0
Neocau	Lamprologini	gills	M	0	2.574355	63.39442	8.325605	18.04329	3.357243	5.338497	0.1857825	1.766061	0
Neocau	Lamprologini	lpj	M	0	1.603551	5.230199	13.25303	5.218133	0.6970688	10.85818	0.1157228	3.025189	0.4004875
Neocau	Lamprologini	brain	M	100.2968	14.20204	17.24752	51.68503	3.176812	1.532473	11.63721	0.3052934	6.529814	3.16963
Neocau	Lamprologini	ovaries	F	4.916127	0.6543838	0	0.5486737	0.3822069	0.2212489	0.5815758	0.2203818	0.7856115	1.906714
Neocau	Lamprologini	liver	F	0.7090181	0	0	0	4.850823	0	3.075474	0.08740627	0.2077225	0
Neocau	Lamprologini	gills	F	0	2.878411	63.04851	9.955393	24.58752	1.824747	4.689948	0	3.023683	1.887072
Neocau	Lamprologini	lpj	F	0	1.731924	4.201374	9.801988	8.724768	0.8783521	16.03361	0.4374548	4.158475	0
Neocau	Lamprologini	brain	F	99.096	17.32013	14.17629	57.54084	4.580918	1.988824	13.16639	1.650858	8.631242	3.427922
Neocyg	Lamprologini	liver	M	0	0	0.1397023	0	3.859754	0	6.743189	0	0	0
Neocyg	Lamprologini	testes	M	0	1.090593	0.7469949	2.194601	3.057525	0	1.292335	4.62782	0.5237187	0
