Options:
Model:                           Discrete: Independent
Tree File Name:                  ./OTVT/Pair_bonding/phyl_tree/trees_translated/OT_9.nex
Data File Name:                  /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt
Log File Name:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2974659746
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         100000
MCMC ML Start:                   False
Schedule File:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - uniform 0.00 100.00 
        beta1 - uniform 0.00 100.00 
        alpha2 - uniform 0.00 100.00 
        beta2 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       166
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
6189000	-105.701077	1	2.006277	77.436156	0.184835	0.105695	0.334851	0.165149	0.334851	0.165149	
6190000	-107.456033	1	2.688432	67.957758	0.161471	0.232392	0.178672	0.321328	0.178672	0.321328	
6191000	-102.197033	1	0.321690	92.987330	0.110985	0.160675	0.130856	0.369144	0.130856	0.369144	
6192000	-105.959573	1	0.652989	67.569327	0.328964	0.271839	0.247928	0.252072	0.247928	0.252072	
6193000	-103.081264	1	0.125563	46.800029	0.106460	0.113947	0.182917	0.317083	0.182917	0.317083	
6194000	-102.087417	1	0.518271	86.942350	0.179435	0.166061	0.225390	0.274610	0.225390	0.274610	
6195000	-102.480079	1	0.434702	53.025842	0.089423	0.135030	0.103273	0.396727	0.103273	0.396727	
6196000	-102.754243	1	0.529513	58.224646	0.111335	0.185091	0.119465	0.380535	0.119465	0.380535	
6197000	-103.050490	1	0.913671	64.764359	0.180963	0.199294	0.206123	0.293877	0.206123	0.293877	
6198000	-102.918997	1	0.624631	37.364564	0.119613	0.127514	0.187309	0.312691	0.187309	0.312691	
6199000	-102.485376	1	0.256310	55.384053	0.092754	0.161719	0.092495	0.407505	0.092495	0.407505	
6200000	-104.101849	1	0.875320	88.187613	0.190146	0.237910	0.203390	0.296610	0.203390	0.296610	
6201000	-105.102611	1	0.037256	5.776997	0.080667	0.089937	0.164547	0.335453	0.164547	0.335453	
6202000	-105.137357	1	2.074247	67.871016	0.198825	0.204696	0.218218	0.281782	0.218218	0.281782	
6203000	-102.224961	1	0.706389	98.071230	0.138645	0.182433	0.165278	0.334722	0.165278	0.334722	
6204000	-104.520631	1	0.243307	63.171496	0.070399	0.101172	0.092427	0.407573	0.092427	0.407573	
6205000	-104.058983	1	0.185185	23.515729	0.127838	0.222331	0.138109	0.361891	0.138109	0.361891	
6206000	-103.202262	1	0.385956	77.456686	0.066036	0.138280	0.045884	0.454116	0.045884	0.454116	
6207000	-104.065041	1	1.649142	98.546777	0.246549	0.203330	0.244564	0.255436	0.244564	0.255436	
6208000	-105.564360	1	3.678446	93.642391	0.148587	0.134106	0.228025	0.271975	0.228025	0.271975	
6209000	-101.867664	1	0.341396	45.617562	0.129134	0.155792	0.168843	0.331157	0.168843	0.331157	
6210000	-104.706888	1	0.771459	42.674530	0.192037	0.235502	0.205173	0.294827	0.205173	0.294827	
6211000	-103.402724	1	0.848343	41.015112	0.192492	0.162739	0.239969	0.260031	0.239969	0.260031	
6212000	-103.705837	1	1.357272	56.001147	0.102045	0.137974	0.131596	0.368404	0.131596	0.368404	
6213000	-102.123319	1	0.223752	70.587479	0.151981	0.170780	0.190851	0.309149	0.190851	0.309149	
6214000	-105.639829	1	0.224470	70.451089	0.079478	0.216911	0.059310	0.440690	0.059310	0.440690	
6215000	-104.135157	1	0.528509	80.421321	0.075277	0.102781	0.107130	0.392870	0.107130	0.392870	
6216000	-103.873374	1	0.265495	89.891470	0.239812	0.225354	0.234469	0.265531	0.234469	0.265531	
6217000	-102.957213	1	0.264341	63.257035	0.096923	0.181484	0.093728	0.406272	0.093728	0.406272	
6218000	-102.839461	1	1.010732	59.764834	0.181162	0.162840	0.229963	0.270037	0.229963	0.270037	
6219000	-102.610937	1	1.049214	66.825039	0.170308	0.156566	0.225345	0.274655	0.225345	0.274655	
6220000	-102.356528	1	0.272102	30.958774	0.165660	0.134461	0.250025	0.249975	0.250025	0.249975	
6221000	-102.454048	1	0.206636	14.648771	0.111873	0.141917	0.149595	0.350405	0.149595	0.350405	
6222000	-104.606187	1	0.349456	27.983684	0.084257	0.201557	0.067575	0.432425	0.067575	0.432425	
6223000	-103.157639	1	0.058872	63.228254	0.181531	0.158994	0.234104	0.265896	0.234104	0.265896	
6224000	-104.718380	1	1.001815	51.657514	0.249052	0.223537	0.238609	0.261391	0.238609	0.261391	
6225000	-103.569806	1	0.129138	89.143680	0.155124	0.115137	0.275920	0.224080	0.275920	0.224080	
6226000	-104.876426	1	0.028117	73.044949	0.214220	0.209854	0.226335	0.273665	0.226335	0.273665	
6227000	-103.746085	1	0.019420	48.106334	0.164030	0.152039	0.223312	0.276688	0.223312	0.276688	
6228000	-102.115097	1	0.532338	64.823394	0.173582	0.172742	0.214212	0.285788	0.214212	0.285788	
6229000	-102.845239	1	0.290962	19.957421	0.197099	0.175575	0.232757	0.267243	0.232757	0.267243	
6230000	-103.007324	1	0.541004	72.771281	0.095545	0.182945	0.090728	0.409272	0.090728	0.409272	
6231000	-102.930861	1	0.304541	25.697543	0.103438	0.179770	0.106666	0.393334	0.106666	0.393334	
6232000	-103.466542	1	1.692187	86.338269	0.135984	0.120995	0.232404	0.267596	0.232404	0.267596	
6233000	-102.862644	1	0.375615	55.746114	0.224302	0.163801	0.260251	0.239749	0.260251	0.239749	
6234000	-105.454242	1	2.040255	50.495145	0.136783	0.160156	0.177584	0.322416	0.177584	0.322416	
6235000	-103.271063	1	0.396285	50.791075	0.064889	0.137221	0.043989	0.456011	0.043989	0.456011	
6236000	-105.460555	1	1.777697	48.387545	0.093812	0.156341	0.097512	0.402488	0.097512	0.402488	
6237000	-103.066398	1	1.219492	59.578461	0.147014	0.141103	0.214929	0.285071	0.214929	0.285071	
6238000	-101.977835	1	0.760231	87.541747	0.124219	0.141665	0.175345	0.324655	0.175345	0.324655	
6239000	-103.031845	1	0.855291	58.487646	0.182108	0.135368	0.266081	0.233919	0.266081	0.233919	
6240000	-102.931501	1	0.991046	69.438109	0.202161	0.182167	0.231930	0.268070	0.231930	0.268070	
6241000	-101.906414	1	0.365996	72.277448	0.124390	0.158289	0.158213	0.341787	0.158213	0.341787	
6242000	-103.080060	1	0.461363	39.919441	0.120733	0.194369	0.132692	0.367308	0.132692	0.367308	
6243000	-102.104007	1	0.146127	35.664152	0.163149	0.175037	0.201385	0.298615	0.201385	0.298615	
6244000	-108.389015	1	0.241234	77.823519	0.021811	0.179543	0.002514	0.497486	0.002514	0.497486	
6245000	-103.137072	1	0.397779	38.308887	0.205470	0.209472	0.221022	0.278978	0.221022	0.278978	
6246000	-103.256554	1	1.133096	51.231814	0.113440	0.145667	0.148808	0.351192	0.148808	0.351192	
6247000	-104.447712	1	0.583533	83.601522	0.291618	0.181988	0.268456	0.231544	0.268456	0.231544	
6248000	-102.420833	1	0.301565	27.921447	0.183269	0.180124	0.218232	0.281768	0.218232	0.281768	
6249000	-104.062711	1	0.049010	50.866768	0.182926	0.214492	0.202568	0.297432	0.202568	0.297432	
6250000	-102.083534	1	0.933290	86.499147	0.155198	0.151525	0.212951	0.287049	0.212951	0.287049	
6251000	-105.068988	1	0.077427	42.597028	0.121209	0.089231	0.295323	0.204677	0.295323	0.204677	
6252000	-103.569501	1	0.575498	41.625402	0.238841	0.170043	0.261690	0.238310	0.261690	0.238310	
6253000	-105.731624	1	1.798551	59.553656	0.085805	0.108588	0.131975	0.368025	0.131975	0.368025	
6254000	-102.503992	1	0.447416	88.962433	0.204702	0.181822	0.233920	0.266080	0.233920	0.266080	
6255000	-102.399691	1	0.186602	59.889793	0.102737	0.161479	0.113554	0.386446	0.113554	0.386446	
6256000	-102.382129	1	0.687049	49.040778	0.145915	0.169551	0.183586	0.316414	0.183586	0.316414	
6257000	-102.160590	1	0.460261	93.666166	0.176958	0.149952	0.239884	0.260116	0.239884	0.260116	
6258000	-101.825451	1	0.374262	59.885346	0.141518	0.155286	0.189531	0.310469	0.189531	0.310469	
6259000	-102.018855	1	0.578128	66.567023	0.165940	0.162882	0.214275	0.285725	0.214275	0.285725	
6260000	-103.464688	1	1.878031	79.655119	0.169221	0.166851	0.214376	0.285624	0.214376	0.285624	
6261000	-104.480089	1	1.449013	44.095531	0.142410	0.146884	0.200297	0.299703	0.200297	0.299703	
6262000	-104.582098	1	3.063782	95.479837	0.177154	0.161706	0.227196	0.272804	0.227196	0.272804	
6263000	-102.760167	1	0.792340	76.805554	0.170219	0.200150	0.195659	0.304341	0.195659	0.304341	
6264000	-102.574773	1	0.302557	32.769592	0.195047	0.147485	0.259357	0.240643	0.259357	0.240643	
6265000	-104.298578	1	0.115050	69.349382	0.241742	0.226999	0.234853	0.265147	0.234853	0.265147	
6266000	-104.205077	1	2.261896	87.065754	0.201734	0.181724	0.231913	0.268087	0.231913	0.268087	
6267000	-105.605298	1	0.976127	65.640925	0.206999	0.096307	0.379795	0.120205	0.379795	0.120205	
6268000	-102.675126	1	0.849267	57.946048	0.185698	0.163995	0.233009	0.266991	0.233009	0.266991	
6269000	-102.399599	1	0.047419	16.976012	0.147117	0.131633	0.230045	0.269955	0.230045	0.269955	
6270000	-105.766268	1	0.734600	59.480898	0.035536	0.154515	0.007551	0.492449	0.007551	0.492449	
6271000	-102.352695	1	0.871317	70.329080	0.147414	0.136567	0.222311	0.277689	0.222311	0.277689	
6272000	-104.816772	1	2.100376	87.376010	0.240496	0.206196	0.240931	0.259069	0.240931	0.259069	
6273000	-102.822236	1	1.130704	88.529345	0.119994	0.184243	0.134952	0.365048	0.134952	0.365048	
6274000	-105.172300	1	1.018389	72.610070	0.151068	0.243243	0.166285	0.333715	0.166285	0.333715	
6275000	-104.600924	1	0.626852	71.050900	0.057608	0.178535	0.027416	0.472584	0.027416	0.472584	
6276000	-102.520994	1	1.161445	73.504822	0.126014	0.142168	0.178136	0.321864	0.178136	0.321864	
6277000	-104.423270	1	0.057222	94.096797	0.224978	0.154094	0.270936	0.229064	0.270936	0.229064	
6278000	-103.345623	1	0.647604	27.795281	0.128120	0.141142	0.183425	0.316575	0.183425	0.316575	
6279000	-103.873958	1	0.171860	81.404238	0.167953	0.223260	0.186758	0.313242	0.186758	0.313242	
6280000	-102.056213	1	0.270844	89.634101	0.151857	0.158309	0.201304	0.298696	0.201304	0.298696	
6281000	-104.331936	1	0.829674	62.532120	0.154524	0.098464	0.321556	0.178444	0.321556	0.178444	
6282000	-102.033057	1	0.927505	93.106328	0.123553	0.143505	0.171755	0.328245	0.171755	0.328245	
6283000	-104.537656	1	2.481407	84.759575	0.193369	0.183916	0.224286	0.275714	0.224286	0.275714	
6284000	-103.187755	1	0.343296	19.705931	0.133889	0.187638	0.155826	0.344174	0.155826	0.344174	
6285000	-103.827382	1	1.005295	75.087460	0.219372	0.133676	0.297368	0.202632	0.297368	0.202632	
6286000	-103.661570	1	0.570642	33.468049	0.176309	0.121692	0.286450	0.213550	0.286450	0.213550	
6287000	-103.558498	1	1.594207	75.129471	0.136182	0.186970	0.159522	0.340478	0.159522	0.340478	
6288000	-104.907286	1	0.838637	72.828073	0.292605	0.170731	0.276682	0.223318	0.276682	0.223318	
6289000	-102.214751	1	0.232490	84.106841	0.138260	0.137692	0.206162	0.293838	0.206162	0.293838	
6290000	-102.669573	1	0.367081	47.236633	0.195233	0.140448	0.269532	0.230468	0.269532	0.230468	
6291000	-102.177412	1	0.759771	73.975189	0.111851	0.139168	0.152836	0.347164	0.152836	0.347164	
6292000	-109.158387	1	0.742020	63.735067	0.461818	0.267124	0.253565	0.246435	0.253565	0.246435	
6293000	-104.794096	1	0.879615	69.550841	0.259567	0.248032	0.237106	0.262894	0.237106	0.262894	
6294000	-103.248593	1	0.144346	46.478659	0.154049	0.211041	0.174646	0.325354	0.174646	0.325354	
6295000	-106.623767	1	0.639494	35.251276	0.124485	0.248649	0.131986	0.368014	0.131986	0.368014	
6296000	-105.691658	1	3.212286	76.992751	0.127203	0.141094	0.181777	0.318223	0.181777	0.318223	
6297000	-102.896015	1	0.117164	46.677997	0.084415	0.132689	0.092591	0.407409	0.092591	0.407409	
6298000	-106.683600	1	1.237721	58.332874	0.329028	0.251216	0.250469	0.249531	0.250469	0.249531	
6299000	-102.544715	1	0.324150	99.057069	0.199562	0.177333	0.233323	0.266677	0.233323	0.266677	
6300000	-102.615701	1	0.575140	70.571055	0.122652	0.188301	0.137855	0.362145	0.137855	0.362145	
6301000	-103.111648	1	0.480678	43.514280	0.194864	0.131584	0.284030	0.215970	0.284030	0.215970	
6302000	-102.082878	1	0.538616	57.531359	0.112710	0.155235	0.138384	0.361616	0.138384	0.361616	
6303000	-103.401171	1	0.612685	98.872896	0.132015	0.211947	0.145764	0.354236	0.145764	0.354236	
6304000	-106.897765	1	1.889194	52.844265	0.219476	0.122433	0.319361	0.180639	0.319361	0.180639	
6305000	-103.940707	1	0.262468	95.400644	0.182647	0.230706	0.198640	0.301360	0.198640	0.301360	
6306000	-102.770190	1	1.293504	74.876044	0.171507	0.162286	0.220890	0.279110	0.220890	0.279110	
6307000	-102.284626	1	1.383280	98.966723	0.144464	0.158234	0.191028	0.308972	0.191028	0.308972	
6308000	-104.062400	1	0.607822	41.116115	0.252268	0.210651	0.243845	0.256155	0.243845	0.256155	
6309000	-102.169260	1	0.421865	40.801180	0.158692	0.174268	0.196728	0.303272	0.196728	0.303272	
6310000	-103.861513	1	0.982546	94.903099	0.255704	0.217550	0.242730	0.257270	0.242730	0.257270	
6311000	-104.727135	1	0.522999	68.625668	0.228014	0.257797	0.223633	0.276367	0.223633	0.276367	
6312000	-104.054040	1	0.436940	42.210040	0.247166	0.143922	0.294214	0.205786	0.294214	0.205786	
6313000	-102.554421	1	0.080097	14.495781	0.200452	0.149500	0.260930	0.239070	0.260930	0.239070	
6314000	-102.337274	1	1.201488	92.080855	0.143495	0.171999	0.178443	0.321557	0.178443	0.321557	
6315000	-103.497739	1	1.313692	57.868238	0.120238	0.171538	0.141478	0.358522	0.141478	0.358522	
6316000	-103.233492	1	0.145935	59.570342	0.095047	0.180662	0.090361	0.409639	0.090361	0.409639	
6317000	-102.512213	1	1.033650	68.015661	0.154378	0.144908	0.220069	0.279931	0.220069	0.279931	
6318000	-102.855215	1	0.336900	73.013248	0.223086	0.189035	0.240752	0.259248	0.240752	0.259248	
6319000	-102.190208	1	0.117908	28.363025	0.111923	0.165527	0.129573	0.370427	0.129573	0.370427	
6320000	-105.861881	1	1.413848	61.625067	0.230054	0.251926	0.225236	0.274764	0.225236	0.274764	
6321000	-105.753038	1	0.747678	89.799312	0.211783	0.276818	0.214196	0.285804	0.214196	0.285804	
6322000	-102.557829	1	0.432690	50.411691	0.136375	0.191322	0.157989	0.342011	0.157989	0.342011	
6323000	-102.989421	1	0.650265	87.897081	0.077588	0.163151	0.060986	0.439014	0.060986	0.439014	
6324000	-104.964706	1	0.798917	81.019659	0.305438	0.184574	0.269034	0.230966	0.269034	0.230966	
6325000	-103.660975	1	0.444624	55.292340	0.253577	0.162386	0.274443	0.225557	0.274443	0.225557	
6326000	-102.392798	1	0.812127	58.135204	0.114494	0.152389	0.144423	0.355577	0.144423	0.355577	
6327000	-102.093406	1	0.391898	89.354940	0.175728	0.162771	0.224767	0.275233	0.224767	0.275233	
6328000	-103.625417	1	0.180662	39.207974	0.259249	0.176133	0.264541	0.235459	0.264541	0.235459	
6329000	-105.654745	1	0.508608	34.217132	0.227243	0.104357	0.367795	0.132205	0.367795	0.132205	
6330000	-102.995028	1	0.354177	64.658071	0.186770	0.212470	0.206351	0.293649	0.206351	0.293649	
6331000	-101.980283	1	0.128600	23.171492	0.112229	0.143835	0.148206	0.351794	0.148206	0.351794	
6332000	-104.335901	1	0.541506	40.932768	0.251102	0.232373	0.237182	0.262818	0.237182	0.262818	
6333000	-104.156547	1	2.678213	92.291478	0.147263	0.175553	0.181318	0.318682	0.181318	0.318682	
6334000	-102.367052	1	0.727841	71.170281	0.183792	0.152125	0.243822	0.256178	0.243822	0.256178	
6335000	-104.551860	1	0.490475	50.528182	0.284767	0.233638	0.246576	0.253424	0.246576	0.253424	
6336000	-103.145170	1	0.424786	37.081573	0.122509	0.110832	0.229779	0.270221	0.229779	0.270221	
6337000	-102.712192	1	0.268253	27.165949	0.082393	0.148920	0.076260	0.423740	0.076260	0.423740	
6338000	-106.151165	1	1.810816	73.190385	0.249367	0.252595	0.233011	0.266989	0.233011	0.266989	
6339000	-103.151922	1	0.609272	77.500575	0.083424	0.175481	0.069317	0.430683	0.069317	0.430683	
6340000	-103.365755	1	0.856062	48.297061	0.194584	0.143684	0.264219	0.235781	0.264219	0.235781	
6341000	-102.926736	1	0.968483	67.689473	0.194371	0.148573	0.257387	0.242613	0.257387	0.242613	
6342000	-103.303919	1	0.110353	9.136118	0.188168	0.124826	0.291361	0.208639	0.291361	0.208639	
6343000	-103.985634	1	1.068368	56.132616	0.171151	0.212976	0.192329	0.307671	0.192329	0.307671	
6344000	-103.712041	1	1.334311	55.146968	0.169914	0.142006	0.243097	0.256903	0.243097	0.256903	
6345000	-101.984213	1	0.245178	71.757573	0.137119	0.159699	0.178518	0.321482	0.178518	0.321482	
6346000	-107.917652	1	0.695085	32.069846	0.356480	0.184010	0.272834	0.227166	0.272834	0.227166	
6347000	-103.476024	1	0.594395	48.907892	0.098692	0.190027	0.095004	0.404996	0.095004	0.404996	
6348000	-102.591269	1	0.151868	10.610838	0.131368	0.130541	0.205573	0.294427	0.205573	0.294427	
6349000	-105.488504	1	0.267717	78.331198	0.302028	0.265371	0.244854	0.255146	0.244854	0.255146	
6350000	-104.964408	1	1.086107	32.205588	0.167192	0.137289	0.247183	0.252817	0.247183	0.252817	
6351000	-104.435358	1	0.086029	92.827400	0.084233	0.183471	0.069386	0.430614	0.069386	0.430614	
6352000	-103.718944	1	0.849108	76.361930	0.068333	0.118600	0.062644	0.437356	0.062644	0.437356	
6353000	-104.552815	1	0.102342	55.104791	0.246683	0.237765	0.234428	0.265572	0.234428	0.265572	
6354000	-102.717475	1	0.198454	31.837527	0.089401	0.122764	0.118019	0.381981	0.118019	0.381981	
6355000	-102.326382	1	0.497382	52.116654	0.104907	0.163830	0.116648	0.383352	0.116648	0.383352	
6356000	-102.704544	1	0.038412	33.869107	0.132653	0.149633	0.181196	0.318804	0.181196	0.318804	
6357000	-102.968725	1	1.010255	84.937958	0.218633	0.181121	0.243138	0.256862	0.243138	0.256862	
6358000	-103.143100	1	0.795613	66.219920	0.116026	0.192761	0.125282	0.374718	0.125282	0.374718	
6359000	-107.536876	1	0.380372	74.045296	0.370943	0.175921	0.277359	0.222641	0.277359	0.222641	
6360000	-103.322250	1	1.219332	72.040170	0.209811	0.160288	0.255112	0.244888	0.255112	0.244888	
6361000	-102.602410	1	0.412099	54.867484	0.107009	0.119075	0.173329	0.326671	0.173329	0.326671	
6362000	-102.333307	1	0.556880	87.458171	0.196061	0.160558	0.244972	0.255028	0.244972	0.255028	
6363000	-103.748674	1	1.034304	61.858431	0.073155	0.128007	0.067501	0.432499	0.067501	0.432499	
6364000	-103.053554	1	0.310860	94.778522	0.200281	0.207665	0.218145	0.281855	0.218145	0.281855	
6365000	-103.580493	1	0.416809	63.455534	0.070186	0.172605	0.046009	0.453991	0.046009	0.453991	
6366000	-104.772941	1	0.668780	30.545794	0.244310	0.155507	0.278290	0.221710	0.278290	0.221710	
6367000	-102.738109	1	0.389462	48.773935	0.084860	0.162638	0.075665	0.424335	0.075665	0.424335	
6368000	-103.856304	1	1.374161	51.094611	0.112536	0.142040	0.150894	0.349106	0.150894	0.349106	
6369000	-105.033340	1	2.796720	79.141041	0.179991	0.162827	0.228870	0.271130	0.228870	0.271130	
6370000	-102.862732	1	1.025818	76.266073	0.169657	0.195198	0.197139	0.302861	0.197139	0.302861	
6371000	-102.811264	1	0.883769	63.778649	0.199996	0.165746	0.242985	0.257015	0.242985	0.257015	
6372000	-102.448359	1	0.417859	30.360032	0.172334	0.157306	0.226720	0.273280	0.226720	0.273280	
6373000	-102.814603	1	0.748705	73.268570	0.114748	0.115974	0.199399	0.300601	0.199399	0.300601	
6374000	-102.321603	1	0.342649	40.862770	0.168749	0.187313	0.200013	0.299987	0.200013	0.299987	
6375000	-106.000724	1	1.912971	82.996812	0.188936	0.250901	0.200961	0.299039	0.200961	0.299039	
6376000	-103.425815	1	1.536745	82.931103	0.185715	0.137739	0.265578	0.234422	0.265578	0.234422	
6377000	-102.637520	1	0.836169	62.707335	0.143685	0.184905	0.171157	0.328843	0.171157	0.328843	
6378000	-102.790484	1	0.517784	96.809568	0.136869	0.113899	0.250337	0.249663	0.250337	0.249663	
6379000	-105.820924	1	1.176982	40.025434	0.190442	0.113014	0.320413	0.179587	0.320413	0.179587	
6380000	-102.914592	1	1.238509	74.451267	0.186254	0.175531	0.224003	0.275997	0.224003	0.275997	
6381000	-102.353606	1	0.248087	34.070649	0.195448	0.158470	0.246647	0.253353	0.246647	0.253353	
6382000	-103.188516	1	0.446971	26.935431	0.089187	0.131996	0.105800	0.394200	0.105800	0.394200	
6383000	-102.365522	1	0.354439	29.914982	0.116259	0.132528	0.171741	0.328259	0.171741	0.328259	
6384000	-102.641032	1	0.699519	43.430909	0.156904	0.143620	0.225149	0.274851	0.225149	0.274851	
6385000	-101.973495	1	0.334357	97.208680	0.130935	0.154158	0.173521	0.326479	0.173521	0.326479	
6386000	-102.363504	1	0.850090	67.181884	0.132730	0.172580	0.161878	0.338122	0.161878	0.338122	
6387000	-103.032189	1	0.880023	51.688127	0.188866	0.152686	0.247682	0.252318	0.247682	0.252318	
6388000	-102.481451	1	0.601709	42.748507	0.143636	0.175109	0.176595	0.323405	0.176595	0.323405	
6389000	-104.480046	1	0.884686	35.104008	0.188074	0.206707	0.209301	0.290699	0.209301	0.290699	
6390000	-102.331334	1	0.387085	43.489296	0.192412	0.166716	0.236234	0.263766	0.236234	0.263766	
6391000	-102.605144	1	0.200078	27.833886	0.209487	0.186314	0.234311	0.265689	0.234311	0.265689	
6392000	-104.250933	1	0.584741	86.518147	0.227612	0.246310	0.224847	0.275153	0.224847	0.275153	
6393000	-102.380496	1	0.515508	96.790016	0.187047	0.145388	0.255409	0.244591	0.255409	0.244591	
6394000	-103.361191	1	0.319886	68.369490	0.193071	0.222263	0.208593	0.291407	0.208593	0.291407	
6395000	-103.654546	1	0.277643	44.717630	0.205235	0.119568	0.316491	0.183509	0.316491	0.183509	
6396000	-105.329826	1	1.535459	39.320514	0.124357	0.142474	0.174584	0.325416	0.174584	0.325416	
6397000	-102.382935	1	0.362965	67.124618	0.198566	0.160547	0.246910	0.253090	0.246910	0.253090	
6398000	-102.978339	1	0.390006	29.469436	0.119971	0.187681	0.133611	0.366389	0.133611	0.366389	
6399000	-105.131759	1	2.069555	66.614492	0.218272	0.162553	0.258078	0.241922	0.258078	0.241922	
6400000	-102.125654	1	0.659005	61.364258	0.153533	0.145323	0.218382	0.281618	0.218382	0.281618	
6401000	-105.867983	1	1.128595	61.175771	0.304318	0.174653	0.275401	0.224599	0.275401	0.224599	
6402000	-106.504241	1	0.834106	53.760862	0.335969	0.183093	0.272684	0.227316	0.272684	0.227316	
6403000	-103.289866	1	1.581300	97.503611	0.179606	0.200823	0.204292	0.295708	0.204292	0.295708	
6404000	-103.759106	1	1.355823	94.956802	0.206490	0.220136	0.218407	0.281593	0.218407	0.281593	
6405000	-104.481709	1	2.254851	90.787701	0.174213	0.208450	0.196604	0.303396	0.196604	0.303396	
6406000	-102.056981	1	0.349612	40.269356	0.162919	0.147984	0.226910	0.273090	0.226910	0.273090	
6407000	-103.171623	1	0.883308	47.773952	0.156241	0.130717	0.244662	0.255338	0.244662	0.255338	
6408000	-105.075506	1	0.150469	99.897929	0.131537	0.090632	0.310949	0.189051	0.310949	0.189051	
